userId,similarUsers
12195,10141;8044;291;5859;2179;10550;10890;7149;6284;3333
12196,9194;7133;1404;224;12565;1425;6907;9940;2040;9810
12197,1131;10917;5588;2624;234;1341;4559;8365;2040;4895
12198,6017;9482;12365;7094;2417;2390;12295;9195;6165;6309
12199,10140;4773;5546;11398;6522;12371;459;693;2671;989
12200,10842;12478;6565;7075;6226;1917;7587;9104;527;11216
12201,7839;10440;12865;7992;7843;3942;8166;2704;2012;6177
12202,5913;5489;9924;3759;200;6689;5209;3412;4088;10074
12203,2774;2169;4209;42;3705;4413;6450;3754;11625;8739
12204,9608;10272;3878;4971;2854;1600;4727;8164;8618;12630
12205,605;8926;10715;11863;7031;4370;10827;194;10936;10560
12206,7170;7008;1070;3693;9576;2543;3694;5628;11596;6380
12207,3565;12061;11541;4920;5319;8385;2714;553;7028;7992
12208,11009;2845;4676;12559;1496;535;4555;5660;12042;12270
12209,12492;4670;8845;5705;2200;10329;2423;7704;8703;10435
12210,7352;5808;12269;2345;8054;12214;6171;11857;8405;10200
12211,11291;6999;10364;10366;6168;3493;10005;5961;11001;4175
12212,5515;4632;11885;2371;12694;2585;5556;9621;7232;8262
12213,8326;11585;10238;2151;1919;5752;6924;9004;3547;2537
12214,7446;6939;9146;5808;2140;191;1867;3396;12285;5105
12215,6685;9265;12897;10377;3773;5579;12888;4147;6412;7931
12216,2611;1182;307;2805;5766;8943;9161;241;2087;1877
12217,4936;6141;11706;1507;3173;2362;6712;650;554;7766
12218,3552;1782;4553;1935;449;1405;2031;7084;11878;11319
12219,3673;11585;12451;3390;5602;12780;7005;7917;2768;4188
12220,4758;10887;8723;152;2299;12640;4688;11949;3605;9076
12221,6199;2906;6546;2425;8844;224;9026;8417;11062;11256
12222,3121;7545;2146;3751;7805;9949;6322;11112;8509;4023
12223,3393;4617;4364;12925;8822;7526;12338;8224;8456;2356
12224,11213;8272;2275;10436;11346;11549;7221;11763;3236;7314
12225,1747;10757;549;3937;10343;8386;3014;4050;7107;7270
12226,4572;9663;9889;8114;7969;5227;8972;3822;6058;7610
12227,481;6127;9760;6039;893;1879;11333;10543;12856;1924
12228,3189;6830;8751;1551;1211;9836;457;7848;5548;11293
12229,5339;5943;12537;9528;6055;2254;7394;8495;1209;431
12230,8166;6693;2537;8985;12724;10733;8773;12605;9773;12337
12231,7780;2587;1597;4527;3541;4297;9832;11166;4133;11826
12232,10134;12276;3769;627;6361;200;102;5209;7978;4810
12233,8105;9654;1092;2606;2024;12888;12889;1617;4584;5196
12234,11927;10155;6822;8280;12567;9782;11332;12563;6360;12424
12235,790;6581;3413;1863;9625;12180;6628;10096;4548;12246
12236,11450;701;4691;3480;10831;1271;3683;10403;12061;11014
12237,14;9445;8037;8570;8693;2448;5571;2379;3889;5306
12238,3283;7720;10700;7881;3979;4820;7511;4668;10348;1230
12239,5929;390;10444;6236;779;4325;5046;2105;6818;9711
12240,10273;10522;7412;3119;3905;10663;6395;6841;1983;4388
12241,11489;8698;1110;9378;6627;7536;10725;4076;1504;12296
12242,7258;1088;6151;6301;10644;1939;11130;2218;12744;5601
12243,6401;4674;3567;11490;6102;2156;4151;5194;12110;5108
12244,6549;6804;586;913;5287;4758;2377;4215;5634;12484
12245,7792;1932;4502;12148;6952;389;2358;10613;9056;8033
12246,5158;12401;4513;1566;8024;3318;3846;2634;5893;12628
12247,3768;5271;4272;7842;9828;6106;5312;7481;2973;12890
12248,5251;2792;3825;431;4732;9131;2087;7080;6798;5289
12249,10754;9749;3722;4736;2706;8175;3800;11214;1948;2244
12250,7843;10621;1918;11898;9655;8696;7309;10247;2076;8187
12251,4466;1390;4809;8865;12808;11524;6536;11424;8309;12286
12252,3790;1322;429;12544;3802;5574;7734;6593;5107;5208
12253,1905;1533;5583;5953;158;4297;4428;7605;10525;2840
12254,11272;5586;3475;8293;2481;1722;7830;3829;3425;4869
12255,5560;1702;2297;2547;2903;1545;2497;9215;3721;6597
12256,1873;11956;9665;7898;12763;7339;4309;9313;3481;2830
12257,11944;5922;4007;1395;8688;2672;4711;6971;3165;9327
12258,2924;8454;2114;3899;1448;2734;5341;7672;11193;11445
12259,531;2175;11972;1882;1081;2443;8143;10714;3727;7324
12260,2852;11538;8608;3538;10678;2596;1162;2075;9866;8706
12261,1291;1332;1724;9007;10176;11770;12777;6665;3702;10075
12262,1458;9884;10134;9732;12855;4557;10774;4562;2180;12263
12263,1014;6727;4119;12152;10833;472;2179;3857;11725;1956
12264,4727;9857;11069;7125;9833;6988;4869;197;12121;11356
12265,4966;12548;10881;7796;11;562;11838;11007;7098;8870
12266,1840;8808;10079;8072;11044;8804;10982;5736;6351;12429
12267,9679;2870;6175;2612;6861;8323;9103;2230;11117;2624
12268,4684;8851;10566;6318;5059;4577;3437;10818;4485;1589
12269,11640;4544;12920;12210;1307;3061;11368;326;340;3070
12270,11118;12409;4479;8612;12027;12208;8988;10537;9133;5168
12271,5997;7260;5410;785;7136;12761;2971;1207;11505;2570
12272,11372;5284;9643;6530;2423;5194;6079;5829;1095;9419
12273,11075;1448;1893;2734;8017;8022;3899;12906;3201;6744
12274,11208;6216;12810;4710;260;6504;10287;8745;9452;8598
12275,10262;1526;4574;3877;3209;3343;4243;175;8669;9603
12276,9136;11630;2861;9924;11285;12232;3769;10134;9889;8704
12277,7883;6146;2074;6361;9565;7033;6944;9094;1021;718
12278,10427;12029;7470;1352;6534;7261;8786;9453;4004;9591
12279,7384;4116;9893;11811;10471;1347;7143;7479;4408;5118
12280,12145;2144;388;1772;2901;7042;2427;5729;1138;159
12281,8729;12475;3667;6859;1843;1409;9136;6793;2358;3258
12282,12024;6526;5078;133;8700;3254;4534;2894;12360;3661
12283,5711;3377;8129;7692;6019;6813;548;10280;8942;268
12284,9882;11940;8372;12739;4408;12043;482;8555;2597;3957
12285,10465;6503;12214;2086;3049;4578;8566;4145;12538;3696
12286,5158;8191;7211;5962;7848;2004;12062;12251;9411;10126
12287,3005;9777;4934;11842;3504;838;8894;4231;4414;3410
12288,10757;4113;10662;875;9477;4589;6145;8098;8754;8406
12289,1763;1672;304;11520;11166;11791;9641;3797;795;6279
12290,7073;8120;2063;8442;3237;10484;470;11064;11621;3489
12291,10897;2464;4862;854;7653;12080;3357;8020;3612;771
12292,4236;6254;5149;3599;7176;3038;3439;9971;10218;2598
12293,12189;3769;10134;8020;9606;8704;6361;4088;8847;11285
12294,8588;10575;2803;11042;3540;11771;11440;7331;7789;10600
12295,12584;8976;6461;8947;8952;11105;5602;1661;3715;12198
12296,10981;11315;10092;9857;11598;502;12125;10352;1234;888
12297,2453;2584;12337;730;3337;12476;10877;7643;8195;8507
12298,7788;6480;11449;11319;5129;2275;10174;8097;10077;1636
12299,4681;2288;7986;12547;3339;10728;12741;2130;12448;6490
12300,1027;10;4040;9914;3733;7961;7245;2027;10731;6385
12301,5720;11148;10487;10808;10085;8745;9953;8835;10381;7838
12302,228;4314;4963;2389;8025;6985;11350;4066;2216;6332
12303,10355;7815;9633;6870;2838;1050;5948;10428;6504;4312
12304,1552;1266;10445;7089;11601;1528;9572;5499;8940;9884
12305,7344;12698;9625;7441;9867;12568;9974;10710;11799;309
12306,8207;8229;1955;3316;9019;6885;1161;11320;10326;5806
12307,1355;3706;5995;81;4136;10371;1520;2560;9609;11741
12308,3233;12782;8266;1127;7153;4940;6257;4022;8316;11319
12309,3381;1940;10700;8427;2495;7386;11095;4031;2443;7136
12310,6121;8029;4000;1038;6019;4303;9119;5939;7661;5864
12311,1914;9550;4662;12066;9542;12587;648;7380;6318;645
12312,11887;3031;5370;6102;3046;9364;11182;2829;2106;6953
12313,8130;7481;2116;2991;2323;5568;9929;698;699;11800
12314,176;1996;3015;2630;9674;2100;10755;9549;2324;8999
12315,7989;9128;6175;11802;11755;6048;6983;11584;4273;2252
12316,11396;2205;4494;6544;619;4934;8305;130;6488;8510
12317,832;2106;2891;10458;4053;11265;5207;4620;8157;1596
12318,5550;8109;10792;3478;5869;8394;11244;2597;11816;3862
12319,9095;10972;1487;213;12883;7911;8677;6058;8519;1261
12320,2886;4274;7909;6442;1080;10117;6741;3081;2464;6529
12321,12137;2693;1621;12035;4601;3324;11659;7702;8630;10628
12322,3618;3865;3332;11437;11872;10267;2468;7377;7203;2775
12323,12415;7883;6428;1014;10153;1518;7130;6159;12041;9480
12324,4960;8018;6568;10035;4963;10562;7994;12426;11759;3746
12325,6819;5291;4655;2222;8323;11548;1897;10213;8738;11990
12326,7189;9562;4769;9654;116;12689;5991;3321;6530;5862
12327,8880;11795;12644;10372;4561;3517;1698;4426;4313;10460
12328,3488;11400;4410;6721;7499;11461;688;8963;2419;7997
12329,8871;11727;2882;4626;6063;5874;7593;234;11154;11987
12330,11326;1400;5511;5780;2318;855;2181;980;862;11666
12331,3679;10070;7887;1339;11470;1157;4232;3266;7409;7075
12332,5812;10496;1704;2100;8653;1819;12563;1757;10328;7703
12333,866;1272;9756;4028;7403;2756;6905;7744;12066;4921
12334,5239;6878;1513;3083;374;10865;3978;2656;10313;1362
12335,617;8696;270;8560;1843;1070;6205;9933;8638;2954
12336,12694;2047;1995;2453;5550;1472;9972;10468;8464;1636
12337,12;6976;5472;12297;12797;7042;372;8123;12230;4119
12338,11632;6870;6796;3709;9092;5539;12341;9957;3270;12013
12339,4282;2404;2047;1521;12611;4963;5425;708;661;819
12340,5433;6897;114;3517;6695;1844;6163;12822;7595;833
12341,3153;11701;2747;7090;9503;12338;9749;6388;9160;10129
12342,4065;1244;4755;12601;185;10021;11551;2264;8667;4096
12343,4934;12883;12904;2755;2278;8133;4409;11197;15;3396
12344,10690;10072;4899;5;10860;11312;10287;4339;11726;6120
12345,878;6464;2566;5080;5196;5204;8992;478;2781;3959
12346,6500;8824;3336;6796;8907;4688;7212;1650;10375;9599
12347,2766;9017;3654;8094;2163;11307;11760;348;7499;9933
12348,673;12062;10679;259;9355;5071;4100;3206;11221;2456
12349,8616;12121;4274;1646;9754;7998;5821;3113;145;1914
12350,3020;10499;4117;280;10933;610;5525;11423;6809;1993
12351,6361;749;2493;4088;11095;8847;5209;8367;12293;216
12352,1982;5174;1004;8221;7860;1606;827;6281;5707;8650
12353,8950;9404;1213;1072;8326;568;2062;6282;3545;11222
12354,5282;3813;4797;407;12644;9397;6770;9890;5789;1435
12355,10110;2168;6559;5018;4439;6891;12177;9745;11699;6802
12356,923;5821;1392;11400;9210;1490;3685;8743;3298;2788
12357,10833;1449;10287;1708;11709;2913;9413;2667;10902;10189
12358,3354;1774;6597;11123;12574;7211;2701;11597;10052;6943
12359,4153;5717;7672;1113;476;2278;12651;10192;9030;3899
12360,2918;390;10669;8263;11623;1213;12282;6246;5058;663
12361,5533;4365;1696;4123;7123;11829;12060;7200;10733;9503
12362,8052;11005;10624;9611;4478;9288;6549;10241;12652;6417
12363,4641;3985;8268;5350;6652;9757;12180;12157;184;3233
12364,1276;5028;11664;3706;5060;6195;3070;3620;8213;6216
12365,12198;7084;10583;12767;12437;10816;1937;1161;11254;6046
12366,988;7913;5219;120;8225;8038;1052;11291;774;61
12367,2686;12651;5324;9030;2929;2554;8504;6429;6413;476
12368,6214;3871;1841;721;5837;10270;62;371;12436;9605
12369,6077;5166;4411;6887;10991;12061;8458;831;12586;8532
12370,10105;2838;12021;3342;1144;5050;4204;8682;2403;10954
12371,756;5357;5935;3719;12804;4088;1557;6975;9136;8026
12372,3190;10977;1699;10101;2189;4408;9892;2676;10314;7917
12373,4260;5356;74;8486;9226;10504;10882;8054;11160;978
12374,3533;495;12412;1644;7814;3374;511;5488;8730;5862
12375,10896;960;5446;8741;1070;529;8080;5827;1927;5522
12376,11755;1348;2781;7781;2504;11433;8425;495;6834;4206
12377,4527;4998;4021;1337;5321;3162;1495;4355;9692;6778
12378,2333;5139;8739;2554;153;10668;3991;1793;1921;1616
12379,6846;6456;12675;6424;2043;8975;6337;11695;5612;1246
12380,2226;2641;3679;2310;8416;9724;12790;9917;7560;3163
12381,9847;12652;5523;567;4350;9072;6132;8667;3520;1172
12382,10173;6918;457;3458;5570;10882;9800;4482;9716;10778
12383,3546;5758;11783;7447;6256;2647;3512;8144;1094;3703
12384,6095;7764;3320;761;8935;571;11635;10494;12535;6376
12385,4310;336;8358;9518;2029;10108;6271;8335;10322;10334
12386,8903;5532;3344;7723;12673;7213;5580;4634;10254;2142
12387,7337;2719;11272;942;10091;2472;7779;1263;8360;8909
12388,12653;3479;12109;4831;1093;4890;4551;6236;4048;6830
12389,4189;6913;276;1333;11644;1126;8259;8859;84;9204
12390,7577;9204;276;8957;7793;8912;5054;8859;6418;9139
12391,2475;2237;8646;6141;6346;8818;824;7911;2331;6120
12392,12024;7035;6879;10536;2842;3230;10964;3239;5028;5520
12393,7092;6133;6326;11047;4434;3106;3910;7330;1642;4794
12394,11425;4340;10160;5989;4775;8794;1807;4821;7317;8651
12395,10274;8001;7135;4279;7297;10669;10943;3919;2674;9023
12396,3577;8171;11575;12131;4660;11401;4135;7565;2168;12094
12397,7065;10401;9038;7712;7287;10570;7346;319;1668;12119
12398,11097;12122;7158;4109;5086;7962;7404;11423;12180;5594
12399,1648;2868;9155;11391;12435;7088;3381;5097;10001;2021
12400,6056;5229;1611;8766;3945;2095;589;6862;8175;7289
12401,6806;12504;11643;4130;1496;4964;12246;2899;5270;8450
12402,6925;11707;3869;605;7509;9408;12244;12551;5116;5748
12403,1227;4618;4714;3371;12812;1836;5438;1394;11148;4311
12404,5440;1216;10567;3738;8631;6195;9247;8540;3726;2935
12405,1589;8206;4524;2131;10121;219;3087;1323;7474;7448
12406,8176;9446;6378;9807;10459;5438;8154;3922;1917;11326
12407,2831;4174;1226;6397;2877;11778;8785;11089;12741;4617
12408,3494;3210;591;10230;1874;9420;5644;10262;4853;407
12409,1615;12563;12270;11003;12542;12047;400;12138;10344;9307
12410,5798;1197;1005;7589;980;4913;7704;7961;6085;11183
12411,11226;4575;11707;1503;6670;7253;7492;10593;4466;285
12412,7683;4277;12374;1488;7647;7702;10721;7463;8404;8726
12413,2249;3026;8906;8888;10412;9443;7454;3022;7973;3672
12414,3374;6843;6168;10823;2049;11713;891;866;8698;3453
12415,12323;11742;5530;12569;5764;11169;6111;10823;10233;5432
12416,5704;11279;10843;9412;2406;8928;1193;6315;5157;5584
12417,11627;5496;9218;1886;1066;8198;5996;8313;11464;12872
12418,1322;1705;10221;5673;1949;11406;884;9373;9218;431
12419,9976;5134;6558;10287;9859;1481;6720;2819;11510;2360
12420,6056;8431;768;12736;5323;10862;4305;9573;12059;12747
12421,1155;3151;5170;10433;10909;12756;5492;8793;2571;3939
12422,4098;3210;2658;1457;4009;10440;11710;411;8855;3283
12423,2775;9361;1763;4011;9001;10106;7929;3241;7996;6165
12424,1333;5350;6337;44;2271;9131;1065;4323;4662;11301
12425,7034;6289;12922;11042;6643;10799;5361;10887;6434;8241
12426,7218;9746;941;2270;7160;4501;6766;345;5234;11458
12427,3884;520;3547;886;10276;3011;2970;10550;5396;7749
12428,4646;12543;11903;12547;3758;10995;9122;12161;4239;7989
12429,5761;6368;3208;3823;1739;6585;12470;12737;7893;8750
12430,6138;227;858;12419;2358;10853;3191;4052;1977;1007
12431,4618;10934;1056;8263;4577;5395;12157;10420;9450;12909
12432,6913;7577;9537;1333;11073;1353;6466;5440;5938;11397
12433,470;768;8690;3115;9293;3070;3947;12882;6816;1434
12434,11929;8084;6303;9267;4012;5662;4257;5400;1575;4446
12435,2972;12399;6889;8551;2455;10201;10387;8258;11893;6720
12436,8930;10482;6498;70;3173;3954;3608;10874;6329;4169
12437,5553;7833;598;8215;9303;11410;12349;12365;1699;12292
12438,11617;1397;4529;12390;10478;1417;12840;8497;472;8727
12439,6279;7953;1169;3273;9609;5666;671;11021;6149;7443
12440,11053;1968;2051;6423;9445;255;11288;10813;10539;8032
12441,12889;8386;10072;27;2375;10302;11626;3090;4517;11491
12442,8211;11860;1143;4502;4913;2274;810;10572;10334;4998
12443,6997;371;10371;1388;1497;8251;12709;1185;1719;2388
12444,1000;11029;2348;10410;34;11047;350;4045;100;11176
12445,3033;12542;5227;6450;8313;4248;12867;1862;12832;8176
12446,8585;1803;4821;2850;8505;10026;3437;1313;9385;4433
12447,8260;1378;630;2079;12085;3766;1231;7883;2681;9099
12448,6159;2218;11953;11130;45;10229;4075;3170;5459;683
12449,271;3376;1241;1118;11970;534;7707;6207;1606;2771
12450,8504;2924;3201;3260;7672;5955;8861;11445;4744;1893
12451,3644;9590;12219;4500;1526;11533;10981;2908;12914;6924
12452,811;7543;1502;679;1256;11062;9277;9353;12258;12248
12453,5046;10969;3858;4325;10444;7102;4086;5669;11573;2078
12454,5461;9225;10172;1810;541;7488;575;12666;2512;8438
12455,10720;4654;6333;3015;7952;3222;1365;2744;6074;1483
12456,4107;4910;10393;1232;11724;4416;11655;5880;8943;5855
12457,11453;8117;2409;6918;8298;8084;7044;912;4446;10441
12458,11318;3686;8079;3909;9816;5275;2463;8394;8153;1970
12459,2759;3811;2294;5980;1016;7483;7600;11511;1463;6944
12460,11989;8763;8646;8248;6614;10684;11865;4194;7388;9701
12461,2119;4656;2647;3506;8545;1835;5260;3337;2223;12710
12462,11895;5019;2611;2564;9615;9971;938;6565;1108;7983
12463,7400;9775;6976;8665;5906;9421;8146;12494;2706;12330
12464,6211;9014;9183;4015;5612;8173;708;9956;1512;137
12465,4155;9724;7117;10983;2496;12631;2497;270;4800;5823
12466,10435;10838;1641;2448;1221;9404;6929;882;138;7063
12467,6558;8075;7322;9535;7686;5002;3637;6341;12634;11854
12468,8242;374;7774;440;3172;12168;9963;5823;10472;10928
12469,10071;3982;5393;4205;8302;4590;5555;3518;2985;7310
12470,10378;12429;9139;2073;4442;4580;2970;3386;10363;10020
12471,5033;4878;7514;11747;7244;10762;8230;1933;8476;5364
12472,11033;10960;6192;901;5063;9588;8128;9437;7198;8223
12473,4979;3437;6771;2514;614;4011;5617;11985;3247;5292
12474,7516;2712;6292;2722;1522;1484;11977;5267;11566;12094
12475,9341;10902;11610;12281;1350;1132;11542;3811;6689;12579
12476,2575;11168;12297;8895;4249;236;4121;6035;2178;12655
12477,4792;2027;10370;4967;7830;10662;7799;6090;10036;10638
12478,1713;11922;12200;6434;9314;8383;1290;3667;5585;2627
12479,3508;7668;3155;1896;5567;11682;9568;5826;2157;11132
12480,8176;7157;10095;8584;5952;2628;12304;1165;11172;1376
12481,3099;5367;4213;4276;11548;3778;10292;8309;12176;7160
12482,6069;8827;10489;9021;7566;7286;9511;5763;8615;9213
12483,7628;1824;1278;5355;10868;2473;6014;9201;6010;6617
12484,930;12124;2225;8047;3377;5180;6764;5181;3857;8199
12485,1995;2673;4827;6411;12203;2869;2482;3326;12867;7947
12486,1354;1292;5512;12378;6749;12619;2493;2817;5911;1533
12487,11388;1675;5816;5361;11078;7480;10106;2143;10257;4535
12488,8774;11581;2349;11427;2695;2313;5091;9767;8371;7557
12489,3292;5273;950;9792;5034;7935;3574;2605;11596;5224
12490,6058;10711;3046;5043;11331;6463;1809;855;2575;7714
12491,11622;242;1282;8291;6213;5389;7716;6658;694;6287
12492,12209;6816;7136;7780;11335;4334;976;6547;9168;1074
12493,1655;1425;11956;7512;6206;495;7107;12018;1090;5175
12494,5304;10907;12724;3827;4098;6041;3271;2192;12463;12591
12495,1436;1304;1103;11579;12045;7256;3328;7911;7456;11280
12496,6531;10364;10932;2049;10168;9916;297;1537;53;8872
12497,1274;7983;5878;11338;11877;4439;5267;8782;1996;1283
12498,7973;12925;7249;1163;9567;2408;1936;12725;3901;11875
12499,6721;733;5160;11407;4199;2200;11226;11296;1294;7287
12500,719;9843;6125;2592;1551;4206;6092;6115;8277;72
12501,6104;4321;11550;11457;8963;5685;10061;3626;10649;4703
12502,4618;8266;6730;5971;8027;7914;8811;10445;6702;2979
12503,6562;1669;1744;6718;3744;12530;44;127;8426;8503
12504,12849;12401;3505;5716;527;11559;7479;725;6292;4941
12505,2331;2107;2326;9965;10173;10175;4080;4713;5877;225
12506,8362;2734;8880;9205;6506;2590;11003;9439;8918;10769
12507,8070;2301;12656;10215;4386;10593;4055;9916;4276;5621
12508,7122;6530;11190;1293;5824;2686;9543;4484;12177;3192
12509,189;9288;12061;11091;2261;10496;2141;12540;1112;10895
12510,4423;1797;8009;2341;10265;9131;2706;4161;11314;345
12511,9630;10991;2604;3189;9602;2598;8229;1228;8872;3221
12512,6356;8795;11401;858;8140;8438;2761;2820;11597;819
12513,1848;10499;12580;10688;10972;2102;3377;6373;8489;2601
12514,2069;7336;6153;12155;11991;3785;9223;6731;10198;8850
12515,7460;725;6236;3485;81;8176;2136;1585;737;5753
12516,10512;4846;10840;4371;2208;10573;9509;2587;2473;886
12517,10284;11585;1071;10669;10035;8772;2786;11388;3507;5449
12518,8646;9271;6548;9133;119;11758;8309;1404;8630;6039
12519,8631;11313;2800;12637;9597;2735;6613;6127;4246;3774
12520,3119;6313;11240;9539;8195;9430;796;3198;4116;10096
12521,7883;8622;7545;11291;12549;6209;9035;10135;941;3444
12522,2313;2986;8529;2400;7063;12634;9286;1096;8831;7028
12523,9757;10349;11200;649;7877;2289;510;7189;6950;3099
12524,1420;4385;6188;12816;5863;6913;8259;7064;9204;276
12525,11176;5305;4846;2267;2660;5068;5550;9655;7500;10448
12526,9507;1503;12034;3130;682;9383;512;6374;2378;8291
12527,2770;5048;9060;8394;9445;3338;4645;12148;5731;11331
12528,7739;10757;1899;11891;881;1254;6491;4338;7873;2249
12529,2900;1882;9823;567;6150;9287;5881;11677;3528;2511
12530,6815;11289;1189;4067;12503;4194;9904;2163;5990;11952
12531,1804;3619;11522;905;6912;11548;1116;4859;5871;2829
12532,3048;6213;11039;6243;2750;11215;10875;8678;12849;6434
12533,9142;3678;12263;682;9955;5377;4968;1145;7280;4088
12534,11534;4298;9296;6156;8457;4333;3167;3275;3301;9520
12535,10945;10461;308;5144;1278;8815;9239;7439;12384;7064
12536,432;2253;3055;9192;10957;11747;5865;8688;5011;4169
12537,11882;12617;12229;7999;987;6588;6566;1084;9443;9986
12538,12054;2418;5456;2136;2139;12442;10566;856;7724;12285
12539,3677;6588;7988;8699;8578;3046;10892;3576;10375;11747
12540,5406;11892;5025;12509;5417;7008;1682;3315;1498;894
12541,5561;1231;387;12853;7151;6366;12020;5657;2783;12890
12542,3121;6058;12445;5836;2092;8995;12409;7797;568;11088
12543,2973;5385;6122;11336;7811;7639;2541;12428;30;8790
12544,5261;4808;12252;1179;9936;3624;4388;5279;8623;6617
